	WT_1_1_Aligned	WT_2_1_Aligned	WT_3_1_Aligned	pho85_1_1_Aligned	pho85_2_1_Aligned	pho85_3_1_Aligned	rpo41_1_1_Aligned	rpo41_2_1_Aligned	rpo41_3_1_Aligned	rpopho_1_1_Aligned	rpopho_2_1_Aligned	rpopho_3_1_Aligned	WT_Pi_1_1_Aligned	WT_Pi_2_1_Aligned	WT_Pi_3_1_Aligned	WT_noPi_1_1_Aligned	WT_noPi_2_1_Aligned	WT_noPi_3_1_Aligned	WT_SD_1_1_Aligned	WT_SD_2_1_Aligned	WT_SD_3_1_Aligned	WT_noURA_1_1_Aligned	WT_noURA_2_1_Aligned	WT_noURA_3_1_Aligned	Pro_wN_1_1_Aligned	Pro_wN_2_1_Aligned	Pro_wN_3_1_Aligned	Pro_noN_1_1_Aligned	Pro_noN_2_1_Aligned	Pro_noN_3_1_Aligned	ba_1_1_Aligned	ba_2_1_Aligned	ba_3_1_Aligned	ba_aF_1_1_Aligned	ba_aF_2_1_Aligned	ba_aF_3_1_Aligned
YIL161W	47.40262784388731	59.50391592337861	49.850298126080936	47.2056316195625	48.875458062817074	52.150957738765555	42.591475258882305	44.02017693723534	37.3595635117817	52.77027888728785	48.75412632372519	40.58176374873434	52.51972865897053	52.88528361238522	44.17657656448873	60.8746338113485	68.72852573387661	55.29796781208297	51.9662653161168	58.609369696436445	61.55666536629359	62.46776471558557	74.5298206365061	61.37090260522101	42.348010021128324	40.399581896971505	38.291643533954655	39.90878258466093	39.9136664739972	42.654822291138935	49.62494120843483	42.20446498642112	53.21060394586156	58.915293091095634	64.10842831672555	53.435408146131714
YIL162W	59.78794282289819	65.01342827644581	55.46014683327281	48.628311536256945	49.261222081001776	52.9544164990884	67.24853175031922	67.60145996728842	59.71737228873456	50.37634766370103	59.347436171889356	59.685488998023594	67.20822928437376	61.98479309898213	22.238144820769573	52.30885988793001	54.86451376191588	49.56895211779874	65.15141053713911	57.03140008398265	51.623933187564596	299.46695085545707	295.854740663721	308.5151420518518	65.63093745266458	75.5049145901381	77.74509195199936	70.24589559802695	71.83910603043202	78.26968845354328	49.44110765107622	43.362043536752616	49.346706981803564	34.17964636629064	34.247112255345364	31.562465912387342
YIL164C	23.238788281061844	30.809319212778757	23.269215580741697	29.44017350401459	27.37843110763525	32.45195689324379	35.383375112688604	37.91374512691713	35.38780877088212	35.663311080881456	39.34240456228165	30.346968469351705	26.335384625488324	25.515194832017375	5.013690832318959	41.55221337784234	46.42644641192763	51.07839687241878	24.89005874934587	21.610562436275725	18.58069265937727	21.197701041354954	23.033055294360995	25.757766669948104	68.49398509713606	57.879588258947656	76.67563912394873	122.67374540836998	160.65989897755617	197.14837629857027	27.59054983064937	23.090209228398088	27.79216260704237	40.748240679659396	37.98805975553588	31.36339440815865
YIL165C	19.514623492430136	23.857472826305596	20.22748805384736	26.118718031766793	28.882364901313093	34.643701258582695	34.64219330249568	39.95319702527863	38.197758846981934	40.056617518381344	28.97308863113765	28.838493428477502	18.314775878636965	21.03726311238182	24.394570985207835	45.266377702118746	44.61681342006485	39.291074517245214	19.082378374498496	23.75073890943347	23.06457508933116	25.875128031700886	24.80239836224058	24.83784643173567	76.34405139920078	65.51272191303525	57.490303541949565	162.52043907094347	196.50089318726216	201.58517928767702	24.278397578252065	27.888984155757473	22.485568452299656	29.208281577768165	30.957120519014047	31.204993426299268
YIL166C	11.829699916830123	10.706586948151166	10.574476284673851	11.030074054897774	8.685820840492347	12.476723142346707	11.34519983121404	10.620096674206478	12.009437365683974	13.50422336324937	10.999458183880044	16.20697232496337	10.569074518199221	10.951751679092887	4.7806065336627634	17.71738312775236	13.792486748325272	13.669331806839931	8.667596929183972	9.349838394211366	8.225827479411812	10.186136374470484	9.00469239903002	8.089886800750506	8.67719028864296	8.326090669465623	8.058304731762341	6.695632455886194	6.726191942840269	6.581446889212083	9.33493510313003	8.688385468175513	9.8142892891802	6.956862447249004	8.611203015757646	8.72137170708155
YIL169C	45.82169081772608	49.08418221089077	43.0125435947067	52.99531560393309	51.20895215031879	51.15417092330757	39.689924202558245	39.695978653941125	35.01901391413476	36.2797236596603	42.87967041772828	35.48792672173093	34.913395259647004	29.55028974331588	11.995844001260208	83.95571157693007	80.52643178515463	82.41395484919944	27.067054730895855	26.078286104647606	26.309691709628975	64.68939127791339	59.58334012925719	60.17968896522	26.67198105109271	25.79114001900763	28.567512464166917	32.897103039639255	33.404922770838276	32.94664731137478	32.86148586196433	24.936572314123385	33.56860361303213	114.4746054270178	123.62105530265782	81.98038564764265
YIL173W	1.164822638405581	1.1131108876874902	1.0008264765910406	1.1805290417490713	0.8203275238242771	0.9715745053427403	1.1351620431005331	1.1259586366416758	1.0990530539583974	1.0670649411764437	1.342895279507738	0.8816134963742996	1.3445775394772408	0.9772148026396713	0.8451799321911251	1.243046931108637	1.1232204777079262	1.0574187796346177	1.1433368922280165	0.7779398352469522	0.7866825521107312	0.7062690033466742	0.8805947065944466	0.7003263748972064	1.1464825652076076	1.1865577333760748	1.284391666227518	1.2843861762055166	1.0290763709783268	1.269435918341908	1.369258056111631	1.2424142878542523	1.1373345591356727	1.206944229851176	1.2051104324515034	1.4102797094577693
YIR001C	73.88314259806324	79.64047041665165	81.97893343617207	78.05637590356054	75.35652568223911	87.32135389175133	75.58454790996252	82.26118047406935	74.24446553364014	84.64040438729684	83.92431958659712	86.41972435816582	73.05919030723948	65.62523418484778	35.124342539017995	99.57601071716769	87.06978882951731	86.92090225937339	58.87662817830878	65.56848784231296	62.81635923232593	104.49570935879201	105.30478028930031	102.05158326068852	58.042331480797074	66.15699592564447	69.82147142396894	60.22324820260205	63.20062675993541	66.61449592653261	66.99144293413066	67.38819691508135	63.13753501390326	110.28037461138622	102.48577272176945	106.40785382100914
YIR002C	30.99941837765619	33.347689518868684	30.484826324426454	25.7271020312318	26.50709336976606	27.980001651012667	27.861794707815253	28.83014822619292	24.705184480937902	28.679803520406487	28.08388650543582	26.1134190787346	30.451160052022203	29.210369502852128	12.930347242348713	38.88560364883297	35.11845751209268	36.32786077555304	29.773311392301284	27.394762302661377	26.37963186888112	29.022376130832015	25.801583216563436	28.91094504991229	28.408158160676532	27.97325800028603	28.215690672365092	29.61495339312001	27.290097113989344	30.294326302249083	32.85259685072751	29.397202196906253	32.598367258765386	17.43710123776325	19.71608746812367	18.417129388270368
YIR003W	40.74625370606674	41.3856526738819	38.7905382650863	20.78726372556713	25.367404304827225	45.61627317906396	32.16818036532507	41.85130447778476	27.375388159764455	38.04125086904535	28.133113727529697	15.34631653742746	35.02948320071262	30.832598575423134	27.51857269544349	25.595512076111916	53.174850040743706	60.06759153276081	38.059500281649015	22.043544989955162	25.267878747666444	44.310414069786276	42.54770210539321	37.09715662119724	30.924845004545976	31.259942919530335	28.435635744442962	26.69564317964475	28.55763263577971	40.73127662979869	39.60508095602229	22.158522285847912	40.87674981328504	56.866686846195	43.61054006836819	25.61308413759903
YIR004W	80.91514743111804	83.56156532189856	82.12664322614717	75.4521007813297	71.34135138258557	72.19343928240363	76.89998231458239	85.89003185264488	71.51426250662134	83.30560303633008	78.3080692723937	75.63253751649573	87.34810706824575	84.20650715970814	49.83960692184239	115.47022818809702	104.97156082108634	101.03419161577341	91.53685135347668	85.94481991920397	88.2070566044886	85.83576125900774	87.6075723342162	85.59316687014791	87.49500207714983	90.92409205604339	88.52540521871292	86.52817327606773	93.98298868031644	94.9345345463286	118.10537193549771	107.6424971769213	118.088914789489	146.3312771574762	139.5385262875997	137.1519560281911
YIR005W	22.262229514265083	19.749563597935097	22.897448883010167	35.89855914449642	28.388649261974404	26.905822406042113	31.330148981585232	32.78353916765076	31.465586789659444	39.00375540917657	29.54492590675221	35.41136942357208	19.180225058087238	20.118969881285782	24.9336775263174	43.95524330523877	37.26734609679077	32.014949606644244	19.91204699947669	27.83969395977549	20.161341861303463	29.118733824848572	22.81890861352636	21.209272158786632	23.562978826913817	18.698840097502416	18.98092561385001	19.116035681522437	23.75520170288825	22.14829189409175	18.579494835454117	24.06312102824512	28.065320623796232	24.489561241073513	24.971688554258034	25.256156552024503
YIR006C	35.616674945671875	42.19162825385858	30.92773819300698	20.47569160659838	23.48418165359833	47.847315844786216	25.377420675084043	34.18994358227992	19.540972563707797	26.748377531389263	21.503258106371	8.796623228383075	34.97529983744	26.696942029294227	15.351245300150621	12.786516725145999	28.80924495159171	37.52365594034491	39.427920053462074	18.856816929501914	23.808521627770403	39.489357293522744	38.43516264838209	34.89091941559178	28.93516111473433	32.67343280229134	36.7022872093069	21.45504517598208	25.285560912160282	39.24838509996658	46.3659033014397	21.3247137747383	39.50535426178253	48.36786518304606	39.86970656252117	21.926751831435233
YIR007W	12.960093464438335	11.683841824538405	12.341809440373783	7.609152536422232	10.869339690671673	17.604656353851205	9.788433688960986	10.381144499036832	9.022574072476766	15.82882466452166	11.065051283141715	8.584997659092917	9.441582737435263	8.02421321572278	5.903216625149741	15.814215286958152	26.62968549232542	27.531817215298254	10.130253910983768	5.676687596485472	6.967759747266477	15.773876127017656	12.156334738690525	12.51091523968908	10.934020920732992	8.316809995152525	9.954035413263266	8.11066085344595	9.801022545281535	13.021052250639425	7.958812451148856	3.7393051382021194	7.5776365684249845	12.740544909075561	10.992401269039734	6.795402121767708
YIR008C	45.17750449045589	45.675354357406256	48.612336293456806	36.234059697248725	35.423233983321055	44.15625744832339	35.90190942258642	42.94702730826832	34.5256649975333	38.37290827762826	39.66471284490076	38.518547166707705	47.538038957716005	45.735556428736565	25.54629859576009	69.79885512809219	66.58485028836759	66.23352561478478	50.59470123957941	45.87617750388572	43.81242871387254	27.27745140404831	27.35875441810556	27.054017914701983	45.99464421739214	48.76572502700914	47.93347386224885	47.004966309743565	49.74761443438355	46.25323274217035	52.62024761090152	44.91415376226864	47.38322515675509	53.855314498662324	53.13749192323828	50.67391410574394
YIR009W	39.23309600486959	37.644747119095655	41.8557716792908	38.76090859718844	39.66715329018708	38.26249819456246	34.040089085977385	33.89115061470453	34.03829327380786	41.96083702689523	45.6867886517316	42.66228946868695	36.59631259959945	37.511180053393595	17.10953917310884	70.09874279781546	58.37790640718827	65.1404656470118	44.56630519224981	37.89266239541482	37.28362671782939	26.87032526368938	23.048021542115617	23.022214382632185	31.600035547929668	34.66227186683167	37.580503683737554	35.29010628517899	34.74356289271628	35.712710558771285	35.64329403959488	29.00421551276512	32.87626797920444	40.65770160857558	49.4595921940715	45.99464299569678
YIR010W	30.72220265401738	30.60801091973416	29.912278034748578	21.79814450416049	23.04201828502554	32.6755262836053	25.503397942638234	28.870397940917158	22.300249306885338	29.784282797949505	24.904727679274995	19.810940095060424	33.997305643442395	32.556702138756364	14.167157897401465	29.610691086699298	36.943762333877984	42.29262654186653	33.81780569071355	26.822745679572545	29.424661094875322	26.916434787951392	27.063483150102414	28.476681505282528	32.199293977347615	30.41430029303667	33.076743311973296	37.12463555351652	38.1478591573387	45.498271377716904	32.23752042339691	21.981050474566512	33.57208231854933	17.248086309632622	16.986810781488956	9.907706201243519
YIR011C	94.52882048483106	93.39420403586605	89.28981900449266	72.87235332621118	74.94016400453525	91.25217167212885	88.42019884010736	91.55255753626274	82.7168366722082	86.59756872389711	76.55428030539734	78.78051848116462	114.79240865109172	104.79007618135132	80.75116131488004	126.85038906694534	123.42894397530814	113.2621296138961	129.04460479376883	122.97570695834652	119.60378673680032	154.1243583414232	156.6568456652004	160.04372988129882	139.58045358440188	133.8062934954535	131.09988199180708	127.03287041113136	124.42772924686258	126.13135581079162	121.16532472189738	127.87968484804813	113.07549960840021	151.13183937127147	150.44860441323704	155.57354039820538
YIR012W	139.46268944779914	159.07776980727834	133.1690402032917	147.7954907064454	145.21859447587588	152.63510779972123	129.78332935829093	143.0969031625796	121.23060624234779	124.16179875944478	145.09971541012996	134.69943492656722	172.13102064708167	170.3716100821185	88.63634360253917	138.4544234184917	163.188561722859	172.81174115286382	202.1517732391007	189.85354144208105	188.58851597146406	57.75201814123184	58.619197210974605	57.70058365659265	211.98648871144425	204.32222947622296	187.185308348038	193.16368836784207	175.1332898125808	195.92197799844797	200.9711300513566	186.28633279283466	210.39708715506532	191.18475565418532	200.67460190623063	183.77611121591184
YIR014W	4.841414225221217	8.294816711132741	6.9706255824661945	4.088912986668693	4.058912227255538	7.364732410412987	4.766658380769753	7.243954830245777	4.207607535826554	6.9393184470314155	4.606466942450614	3.1426563351545993	5.306723853723833	4.132319539932142	1.909335666429711	2.4986782563491476	8.385152871777922	10.368477997606377	5.392846062358271	4.132454572154175	3.561837062163612	8.569753942123157	10.202685101240153	10.604636079393316	5.211811418495344	4.13210975368915	4.380213603196157	4.9283529491425035	4.737694721643443	7.635802245745342	4.689535956064141	2.077391743445622	3.0605357060074527	5.898400420868316	1.9676135923102147	1.980012273242339
YIR015W	31.56037029152165	37.003871988186255	37.381782433970436	32.735598760962645	37.90478903188039	52.9529339434494	34.136589518930776	41.2271339092184	31.127464205071284	43.48749577078998	37.70182313707023	28.027649846668844	39.634830082187	34.69593935973119	4.015414237229867	21.452500838493055	45.57434811849402	43.51051010579667	47.376939412548	35.09961415187212	34.43835277384581	20.315750390937566	23.663874035926437	23.473826768179304	46.52331828885642	42.77705094226661	48.39380822289823	35.468250440617865	36.84495290856345	47.49441280693001	42.58006243456859	22.693713942192172	41.187358489177846	48.196445167461754	47.04179622994536	28.053360097579734
YIR016W	38.84331875781881	34.07022460082878	42.88149708967583	44.61148327386826	45.17969257152504	49.198627458674665	40.56025989744903	40.49743631530114	32.747538480862566	43.265939853308645	40.1575951446615	31.023480495643806	33.09670414158663	33.081152735259906	43.22985910476327	32.464030277979894	46.16745823160399	60.603633734440514	40.64752451396934	31.084169571629022	37.90938626071256	94.65597732822908	106.75923398295977	99.53121975847293	48.19135142059061	41.959413876149014	43.20109168415457	38.599095141570345	44.070645382734305	45.61538215345139	37.50016894275651	26.77961010629713	36.38266414236755	54.80847338823787	43.9483015906482	43.30420827373922
YIR018C-A	4.5773085452687265	3.775933423824388	4.32700965364316	4.123581082510919	3.8898565407895123	4.023052983728232	5.928911167805273	8.497569449891941	6.273531847983661	7.134731833043892	6.507737172431229	5.441842644200017	4.991127469560599	5.415282240278926	6.646518999980943	6.164182097719015	8.107545070916013	5.96197547996134	5.854015925030556	5.593974332934341	4.772438183059231	5.537029910325876	7.9704337357062345	6.339597848165761	7.526551833751643	6.213008400603976	9.035055983410409	6.642987862531169	5.406874149445588	7.317767334395181	2.9886526303768095	2.8369859847265815	4.435509393330343	4.146527267629399	4.113535687190165	3.425066541364198
YIR018W	16.80063840271478	15.641654369564597	18.264623259148355	11.761915472036598	13.025903845100338	15.013007018626874	23.3381636565505	27.26931073116559	21.239271083020125	20.674383235293597	19.62116651952455	17.511065961618787	17.55494950867196	17.285304802829792	7.2021264476356	24.31979667409505	31.371196935983097	30.415501434331787	20.02094100650508	13.286385193498324	12.928460468560846	20.339343428764877	21.637920386484964	19.10271869663004	23.37227844742481	24.891265686711574	26.240217116646978	19.268579939472087	24.998012466136267	29.433003524882864	12.887849707826271	8.238156632601545	9.907703599294535	11.843465402028311	8.60830946635719	8.464552468111
YIR019C	1.852188226439573	2.130686181150235	1.6655155241576074	0.8302836474196872	1.1605324294272783	2.54423720720197	1.17891160263788	1.542885989553288	1.0358144874039588	1.709591334214966	1.4584585137884605	0.7638087035744878	1.761746003203563	1.5018632121751252	0.19335649056798973	0.9898435408580696	1.7904683491624758	2.3084326458439195	1.8568354136068863	0.8487260578863544	1.141547602943941	1.2691144297409083	1.4429466817618997	1.5470497098524698	1.5126075134480241	1.5233437175227318	1.728112965129196	0.9108920145040013	1.1334557547521935	1.6681829840528724	1.7761430549853983	0.9537016292970337	1.4552296692295952	0.7369529198539786	0.7360254883030771	0.5605475766118588
YIR021W	27.113198344428042	22.165621798774332	20.960505223955156	13.249535992298675	14.364533464390776	15.621071566890048	24.446967115077893	21.23107738560248	19.084746761493413	16.149089050744355	17.199294538655916	19.833723839618465	21.20686791097463	24.192207660075617	29.528230376138513	33.53507809955578	28.53847737352328	28.676943657467014	23.1253215367313	24.8406539666838	28.209957202809914	8.098257304078057	16.939480076603115	10.565264195092139	17.860076329368564	22.658729349297225	22.58723881648147	19.983934174604435	19.4981210948797	19.27388945445149	28.618187885207902	26.431912285917985	29.785175309518305	27.68630392584465	29.3469989527745	32.207746423048604
YIR022W	154.49963637409246	151.2252298356173	148.93601569186214	181.17029848624364	167.72768121049953	182.05618518540905	142.48184487870313	157.85453217997113	153.6691447867089	199.97543307947674	177.81416236967	171.5520634719687	159.765594179407	175.16741530309756	236.62926393701997	204.08559177664648	213.83532705570542	203.53845744817843	141.28071442485844	168.99564224019966	156.45201284371487	236.2408667363167	228.95389570967302	236.55091839748255	166.26448643436382	174.29990233743322	158.62630691574654	172.4832097080226	179.02194541743233	184.63714302493997	147.23228805732805	153.68989273384304	149.26134486907483	146.4253905563838	173.89956320608374	160.66385302880695
YIR023W	24.022344649853	27.10038260075274	25.324197016020182	18.219148385569525	19.012232730542763	27.849237464946295	21.328957581408257	24.263775248584913	18.097904584959885	21.832861606236772	20.340418742682317	14.422188817220636	29.487408982320236	24.949364996580897	6.386696523158081	22.651661153733162	33.7226837720334	30.66311783564476	29.511555068853056	20.421121665578852	23.12190389165296	23.441250451081807	22.741153915741034	24.57797506470749	26.050953114235213	27.56666227286328	30.46833593549475	26.934894487834804	29.610282264473977	33.8286400204499	27.117921373217587	16.663216530980268	26.499570459832192	19.99867288383583	18.350475837036377	10.871685426025575
YIR024C	34.80113138653287	36.98631038064356	38.005414684440446	25.22410937700759	29.535063440880723	28.684849256387267	45.1239850909549	44.89532889268935	40.285604066424455	37.11491671229568	35.86149723135984	37.45228238215531	35.02045827857489	34.96086202642784	40.71258041171838	70.01100970294962	67.73676684049795	63.23593907866669	32.727779376799454	33.23548570796336	32.429732866266846	61.061702505251574	62.77067209850153	69.21421153997262	30.903785681789707	35.678409942878844	36.09307658537897	31.25330206764865	36.41650273004325	30.85958600772109	36.946131301271286	34.08635202443554	39.971686046588	70.42814011817289	71.08527403707967	62.1049807066778
YIR025W	16.079016367141364	18.793850450398658	16.84649091818404	11.924933108403975	13.39127317082026	17.353987643445876	14.602791517331076	15.518585320846588	14.415117577894074	16.309992019101813	15.475596200198204	13.356612609961875	15.865886748011405	17.590598626437142	8.906567855743694	28.854576426579193	29.504174261471316	32.91265332938073	15.299553594877635	12.5661905318873	13.145758847188358	35.23206983875356	33.158611502501046	33.38731493931835	14.251734141725876	16.88044327858009	14.938289661599482	12.32647717912856	14.36287240541566	15.125464735591251	13.559833038193856	13.139865957668288	15.000861750695016	25.938969010245017	25.702812520527843	22.131829493360527
YIR026C	104.61779563006561	131.09632899769977	107.86848892552555	132.7218541491159	120.36983303211873	83.18251442749553	145.43484032965213	146.90848246182557	130.44173488346445	74.44445253676282	107.35783690570105	108.45563434292926	123.79280937323416	121.54109107830915	105.41271932050421	91.76831410082137	98.50824754091693	105.37974824440882	164.03351620939873	156.54776295001983	157.43016310692136	111.18921332232756	111.67958909153529	112.57152979544715	120.21370586642877	125.63552471040794	125.13281183840375	99.27234820255141	97.91723662411249	101.88156653457298	152.6411537551716	144.70206214244251	145.8805653911776	105.81571394471086	98.76150805273207	108.7601580282921
YIR027C	4.193133687940883	3.745102430423248	5.294859028297554	7.045511607798362	8.186396071085893	8.204857440934173	5.649372895727115	4.62292274066967	4.986794116535175	9.21697469337506	8.424598546091032	9.384606281885048	6.029555844818753	6.270365901221388	5.291230866445735	15.857800355706896	15.484726750294456	16.86213074520224	5.940837067745104	5.1554988814399065	6.411804522804657	7.41278596666328	6.670142517800014	6.889937586611633	5.715464544080038	7.1604685294007275	6.570320404794235	27.687908824427343	27.83797253239006	30.6424396814316	4.565474158284666	4.231723921833674	6.070178150085832	4.203267060346854	4.059383872201047	4.22402618291699
YIR028W	6.067109581873197	4.700260133411175	4.6052323304381595	7.806452605703365	6.9907399656938525	8.951573229427895	6.020249609941938	4.884304176282861	4.457495816734835	9.330421356803678	9.113392882396315	7.6730971958475065	7.082736401664311	7.237610863482634	3.627632799989599	11.030136304878912	12.320618127342232	11.761645523397135	6.669997051964401	4.875883438540365	5.597970611838948	6.814139433979272	6.7418050632963515	6.298716043244986	5.015474543137403	6.891345766381547	6.340860125039986	22.49536016791061	20.730150981166062	24.53767730240189	5.267201371774943	6.069703372389077	5.813288135036251	8.948137165526555	10.158422166693564	10.013622325906756
YIR029W	11.799990624801556	13.635315141588068	11.625232602787957	12.470969176621566	12.589358616909392	13.238358724580715	11.074686517698124	11.129279391462953	11.141764803028504	18.895465842188283	14.922602877338832	15.953855690148249	12.522738821127541	13.52395485795974	12.836089818713196	23.31290000201321	25.820607728131698	28.891626712044797	10.024215441517377	9.653318539134482	13.024779207932486	46.01083093097497	35.983062452504605	34.35524040310471	18.61185371933151	21.90584211887262	16.35267244583634	135.5985329483336	122.41406079924559	126.1971844839369	12.240514790994816	13.734262879184154	13.214121734296645	11.874532492852635	11.158794893375738	9.764444087222495
YIR030C	10.80649886080545	10.358305597399752	12.389795314289442	11.772164869310872	13.591094481463642	14.330753445503616	11.188567243448382	11.608101357618647	14.818096104432646	20.3847636425578	16.26778456489693	16.235995305555303	11.923115093405157	13.057611586995609	8.731434604393069	20.036675806474975	22.996970987554526	21.19395398836626	10.234963813308601	13.516726411369984	13.139633144090876	10.681211670911008	13.972798550218995	11.30074430562686	14.891775075676948	14.630777325366441	14.146013112908278	35.515922820242345	40.50625443409965	38.788766761962265	26.32146437605656	27.440374990470293	24.191370196956864	9.66246040136132	12.144925276673394	12.412628664670939
YIR031C	14.685202340257055	15.213858737731357	14.557759498420154	21.101349913731447	20.366977054694384	24.569496276976075	14.009810929586346	14.69450876337503	12.306554391816944	26.11673941534705	25.47825827579274	22.39025141676447	15.855500742391001	13.867784218755325	6.347636869102564	39.57857176855722	37.629075855416495	37.780794110559334	14.93403524960752	13.710643771172538	13.685792229579725	11.891763534777786	13.314253034248221	13.447986533190218	26.97592163775265	25.699939939547388	25.338190078022684	196.62533576601982	202.57970951332786	217.50797262367553	17.81228826701651	18.894582107228928	17.664510131594728	18.17734899063559	20.376472964432903	18.242960537873483
YIR032C	8.295577066677124	8.265192365735839	9.58144170971717	9.596364247943217	9.324816774721276	11.433747067166163	9.788433688960986	7.522568477562921	8.479243881980903	18.332363259420493	12.759119212149844	12.977322042814874	6.275968458412235	7.353650454015608	7.2021264476356	44.50468384655425	36.41691392568667	37.256358158316445	5.133574617052584	7.854382407206191	9.344781952714156	16.234154846812334	18.92762645717165	13.45383348385682	39.62773854407667	39.89364144016252	42.13217959574303	224.65608898039204	202.86675341887883	206.52835653097532	33.191865563313975	32.77734660205295	36.00501648424482	24.89647620681696	29.022300486575666	30.11598667601598
YIR033W	52.37583919137163	52.79746660258913	49.02966836488854	54.59870271009119	55.93619981999395	44.643363808651955	44.79242751111481	45.76943144321313	36.58955849021637	38.499563314014836	36.98706023024009	33.72997084897271	56.96843333548219	50.53769463435752	29.495820579214975	60.876020477266756	63.96471968723954	61.23807399946175	65.14505125967746	54.2832415361041	55.8988128927201	36.877838203582805	36.20877389563204	37.01159728343299	38.59794421344867	39.152788132077184	40.746463102624844	34.84590327062258	31.387436531184335	35.74115708888498	38.84638837721651	32.213176809881865	37.231798879217806	45.64495559391709	45.429912008328785	35.77011693993244
YIR034C	51.43267581773471	51.22413126874955	46.98668574439414	97.49822642220215	110.36643330398991	116.33176268490239	99.1351871985739	104.34814285835817	94.70486892995419	181.20311037366244	147.1728567239575	149.9134638144336	43.51559725550313	39.46464019954333	31.84984696818353	145.49179877716526	157.2754989071296	168.14413468219598	39.431093071332135	33.44884282502631	35.39907181542545	54.77949676077025	52.88074206632587	55.43729856595973	467.37935718818864	460.8982898468969	455.98888125114723	356.53921813892174	376.93647078172535	407.59531655266676	73.2836957224339	58.87765546555091	79.60680199428192	95.20749193657399	90.9474727112277	72.28086909057296
YIR035C	140.08589089545413	127.61256478665756	123.77491244054659	217.9850322171021	250.4365277059692	147.72520179533	248.63055372023726	247.408918817625	283.8094608112038	156.051834997168	201.53598341851568	212.79054026811502	89.83308504574585	92.93384363931307	74.17898656997963	233.6977192017669	216.00393802075504	202.28426825636683	87.88105358422885	96.36817139922286	98.44938318119567	105.06986160801615	113.19663926715873	103.96278076721269	84.10785323640764	79.52144085421357	66.08226099437279	58.13585576770698	60.548046518424755	63.68320901309879	97.64541461044321	105.4675808210854	103.0300277545115	67.40372671792655	75.74471469884791	80.41896002091961
YIR036C	41.45324012522555	37.90173602250779	39.956222255858364	33.619745647401274	38.79214255584472	49.88739768947691	34.60072692884357	31.030594969947053	35.54406059037112	47.647992612590706	47.050434662697896	44.67682890305422	30.05638612436048	35.79870403577578	40.62623649409307	69.70458896720491	69.7883311517057	70.3277216149011	27.562079762143288	26.469139173267703	28.018335380782016	92.31186089363875	98.74147025019953	84.46694099027755	33.96663303778001	28.488355614672386	27.28373859270253	36.1889446502351	38.73565895653548	38.988689949831276	22.663463263298212	25.20937793080197	25.048261915613217	47.84819313860749	45.42872558716231	41.720023310317984
YIR037W	274.91392452333076	237.46875270157162	264.1740357107734	233.2090829067002	235.00764490084305	302.7509703972382	229.2745013773006	217.67937626126812	215.25234341175843	328.06981818110626	310.4173505625558	337.2352405620016	216.53649267038205	221.65050225098224	235.70305457879786	698.4217223594111	579.3452990282988	591.2272739200214	196.736264367198	234.77378756571855	214.15165100425367	448.54586821755163	465.824461362564	468.36044338673486	193.20970010663032	175.66013750993952	176.3093609675969	230.586282098417	227.1227670322981	219.2257861379585	160.01401875467698	176.09175117928137	162.74817755580253	345.2085019667576	371.23690556387675	372.75919478404825
YIR038C	106.57944625374076	94.38479513244359	94.4958700728987	70.4320311775649	64.20568062042078	117.046543570703	91.33210638765502	95.37788656873356	82.29254594999904	137.0389163990791	148.57276738903033	156.79022820959113	76.82819618814493	73.14102191529602	56.476356112796786	661.5056572100381	559.7424983807103	576.8527087053485	70.62839606580438	82.5373495521899	76.37634203091217	169.6172163051952	177.85463186012694	172.2951528725395	116.27895870862565	91.43714427429569	76.15393157254053	138.3767356824885	135.00868886579124	133.72793213577185	54.297819725102286	49.335671576852505	60.15405285037228	156.46413008184192	169.03425393020964	156.3592077354198
YIR039C	5.368138727199008	4.248910096766913	5.153365062995291	6.469078885191069	9.253196421623445	9.253155430071075	7.3662404919139775	7.582509262244698	7.005633749240401	10.862288004598975	9.841980201812326	10.897291571349296	3.887392324837767	2.9364762540191465	1.0873413802259662	13.040268170392775	12.138388628616534	10.734044261967957	2.7666639008237035	2.0120695148966226	2.747083233691548	11.537944004328773	15.067612779253418	13.716340603625609	5.284128076452212	4.768164315557273	4.56454032105974	3.19461922423849	3.560249577029852	4.9571070985170005	5.275127412387688	3.9106278835779134	6.530669084353166	15.998767877148696	18.876547929414333	13.148543653547135
YIR042C	11.420402282576928	12.875009621194442	11.90418457286422	17.806760536250305	17.59153587947817	15.019447732116099	8.767776018792997	9.096538501535507	9.37608993188557	23.36066757971559	25.39417357978577	24.737114243936023	7.956607899620956	8.49904534632764	2.926348983386993	20.378814865608188	20.32334892650976	22.117686027578095	8.718007174752268	10.214452121131329	9.079359313266073	7.647383048489408	6.690793113830355	7.603212691107966	8.787028140397934	11.116670280283055	11.580006253274725	17.870575426769488	19.790072241140503	20.554453292148608	18.5757702102222	17.624572989441116	18.524224077158852	21.27887270976738	21.28480288092539	20.25362368197614
