	18607X10	18607X11	18607X12	18607X13	18607X14	18607X15	18607X16	18607X17	18607X18	18607X19	18607X1	18607X20	18607X21	18607X22	18607X23	18607X24	18607X25	18607X26	18607X27	18607X28	18607X29	18607X2	18607X30	18607X3	18607X4	18607X5	18607X6	18607X7	18607X8	18607X9
YKL080W	259.14730198629854	273.20235484771683	274.59169645992597	291.63132222891977	283.4993168326647	265.67014455379876	274.88900043317216	303.98765762290856	298.15736290895717	276.8276732955144	350.3924091049061	273.0452496531802	270.3077611333881	264.9117368100832	259.9952241044198	253.9759549639524	306.7783663853955	303.23653491243124	316.3286912623322	286.0241361188484	321.81567909733224	337.4633198932015	329.44829600134864	284.6306056271288	295.1017196738335	304.34331377111135	304.52362477170055	238.82702707254018	231.65670497889155	247.0641637600352
YKL081W	2201.2528422223604	1418.0484090289915	1443.2059848915526	1194.501510031838	1257.0921566535344	1487.30936343917	1954.5998667501688	1008.0415229710443	1055.135636211488	1770.3144690874137	2332.217110473627	1827.5638687437647	1762.5998255119039	1623.618686703451	2097.6320598981815	2105.153317792954	1819.217220015866	1788.3979942822168	1785.1218449547746	1502.709588304465	1486.1370793767824	2292.3351571595495	1455.6919457621302	1417.6589078079603	1355.5237998982018	1153.1630783939852	1763.2882516070697	2079.284762455511	2100.6427969850874	1422.5864416986633
YKL082C	101.33800076367979	151.6357389401486	140.09156332038478	93.96980517290402	108.76425228537012	135.56766517526668	146.0207316062507	92.89724853293858	84.56884615898552	133.862771790462	153.80476776058634	142.4170740539692	130.62093161361588	144.36607374765896	146.82843253177097	154.34772254878348	123.80062947313986	130.06719323350018	128.86588918540284	127.58358135593889	106.88503576083798	148.61198960359891	108.89768731704307	108.73729628973933	100.73123643800047	105.58091158756947	150.29771111977558	103.72265321166849	100.8737083127199	122.15558949496106
YKL084W	111.46988735816024	106.65876628944585	104.822159130048	57.72823411352963	57.25347716037252	66.07605780354763	91.5397162219104	98.3589893993261	100.75454614951765	121.72355562527729	118.09462297267834	113.84749608715066	117.20460274192054	134.36048917168864	149.19460989666243	138.49051167418418	146.48270338968	144.0735110629254	148.435983102265	204.30500498743194	189.9220071591247	125.22305829627945	173.71060051922962	119.54148462457448	180.33725656990975	182.3243637115655	168.45346587622348	73.374173197884	82.59253602793038	87.62754350846934
YKL085W	378.13917564350356	474.4366185546148	504.87275241531614	541.4310329516825	544.8190430640345	450.4587063550822	197.17169141018107	309.96908592653995	320.7998766188188	480.8250294020256	78.79535180239004	435.0479035372675	459.49531756775673	305.25445141180296	209.09025620554155	163.95612215536815	124.96995211136128	130.64721933429075	118.92056062493693	140.0407242786051	166.12990167535924	88.0429805223685	178.84118632551844	194.77090377168162	181.98744349116282	226.84149596525452	131.57312127610354	717.0717498748486	736.7633880764978	549.9453090353203
YKL086W	3.1780438305961574	3.338883118626131	3.442769132368219	3.9702421880451206	4.402098015076698	3.50216786702033	3.2288350608585663	6.985339260131244	5.55169259885418	5.012893560359245	2.408387722428223	4.116741141334764	7.226845070252808	4.014467883579266	3.6363522818355047	2.6329279022043117	4.187712783028374	2.3073393076076885	3.2608362420634873	2.705102391006586	5.547565714760884	2.3403141329869226	4.097630437474968	2.015982876409161	4.767657755265577	6.212294202772063	1.97619707845531	2.650304583736278	3.6217197324377524	5.412440199548273
YKL087C	51.16650567259814	50.28198982216733	60.075125953876686	87.24835383067547	94.92023845009129	78.03267778704672	53.634537955372856	97.2432754897218	101.08706940413653	86.86192929419788	58.47030192784075	80.59500960625023	76.18299178224835	69.71589806912783	57.82652398184508	50.23506758864818	62.20498363123397	62.74280481781116	64.91410935668432	84.93162745096869	103.39032286599864	57.11666659006418	109.29860076625938	85.97326975019902	101.07193650367304	106.62085239681902	77.94710669538861	57.00608840758681	62.21756799613744	60.98562669288989
YKL088W	49.27144990694636	45.44754485984148	48.94670826651421	50.925243561430186	51.26399709356293	47.92661479199118	48.21845134322852	44.48356432314465	43.81096510237755	47.19066966397581	50.301936161443244	50.59888714984474	51.43322073186412	46.2297090296954	41.14044392933109	44.29091025911593	40.09921684764001	41.83536123708951	42.157257177369615	40.78327502490529	40.96992028569618	46.88654034605487	45.89458507816613	49.69093595401525	51.34789400592488	52.78590799867584	55.5235618404208	49.40388299838534	46.97581911758158	49.676468223812556
YKL089W	13.644401512692838	21.407938090953063	18.352469828014957	19.35207848124005	18.833380644859385	15.033177172235705	11.775531570330259	17.67525719952069	16.094125523553313	20.124961196712512	15.540790775557673	21.135054966674012	21.30992777125828	17.895301594667426	14.266053939023928	13.763032216067995	21.13631701878488	18.31150140607925	19.744116412645777	18.64051707136086	19.72670571597538	15.99864744800227	22.96143259610539	26.16227777978903	23.606527635446923	21.98716816558768	15.599388999780459	16.297532700683853	16.582781552689525	21.53358468279875
YKL090W	18.083620501958716	20.18677888814285	20.692269676842223	19.657328274076303	22.051384875275822	18.23624019387754	21.344113592733976	26.883036702360894	24.63363023812393	18.462578610446684	24.441191009690655	19.31230918573311	17.922511507040923	19.488698089577753	15.863061345073598	14.797248509760966	21.063630481879713	23.581874643143614	23.745159340196942	21.74952954618838	26.396083899866213	24.268922280800805	25.952317374149022	21.32999223522506	22.472879697704798	24.68350475076735	26.61883956452962	16.345247119670915	15.960843650659633	23.331608567329305
YKL091C	23.984299534030377	36.997259556651535	34.02424181598279	38.86815762757535	44.49386177348029	25.17183154420862	15.471501333280631	73.98944874217963	74.81773228924578	49.90665780636369	20.628091716318817	47.87089949951663	54.68993181920582	45.685480862607804	22.256677662503932	18.386550851153334	31.227905089067054	29.66981477824633	27.165915567759026	32.98353082784258	47.873986611243446	17.381708091871623	48.9839350365253	47.997717311382175	35.954956864106286	55.81358072803026	18.035236084011352	28.30902595735669	23.98236576297395	30.207925592886017
YKL092C	9.488939125390088	10.106721890860989	12.712977759433102	14.155213368955557	14.47232993406809	11.046354209767392	10.219707302717481	13.058862949690072	12.739606525581666	9.862958195251826	9.782694166101797	10.393017855171808	12.756631074078923	10.652792868713957	9.141704148894805	8.491412078262133	9.388736801399622	11.220826549683322	9.773669929037247	10.192882534919967	12.630020446691248	10.534992060418196	14.710848314966517	13.692269020106947	13.261166483578565	12.698869743625233	10.50719463068133	11.262443663048533	9.729603001898056	11.24770377859976
YKL093W	16.24333513415814	25.394944354629967	23.461834087250082	78.63285222433808	74.12818621816653	61.62437278045147	52.37389710599444	82.60197716719526	83.973205899752	26.313927758282166	18.669464826082486	27.052870357342734	29.83389887976159	23.31635386927352	21.48983188779177	16.821483819638658	25.06035899695591	23.954668506065936	24.620960514570275	25.01861893904504	26.395544764165642	23.524490951579658	26.542907039045026	29.51641595668506	31.29076390387686	27.96316771828587	25.98236889846287	16.8384320543862	18.76810935420675	25.777429839262734
YKL094W	130.63122162534748	119.24014729256824	116.06537900863391	159.01504487635887	158.07125423525403	148.27407438183837	142.9272027931639	158.85081648321014	165.19755289465465	159.9238851963643	122.39197035120948	153.42842188378663	155.6005261726341	120.31238596545136	119.01342708127922	112.85686417175755	131.51910824889467	130.53978145228677	136.36224284992764	141.25879067322657	140.18552572629315	124.69973805265317	150.4375095234485	145.31276572545676	158.5504193764076	161.90287521315375	132.25661801000538	149.8526383387554	132.55206782648168	126.5070032355455
YKL095W	19.13935080610344	19.00611098541253	16.822192923372672	31.073810228574562	24.02742878059955	26.827873093169714	27.41441464318147	26.14664729986799	27.511924013729676	22.140874117945177	25.87432336003479	18.776827780918804	19.55746660585875	19.696183136938945	17.796744668810483	18.743076767934703	19.643679041442308	20.839106863323554	24.895080520299295	23.097608291630486	26.177095490963975	25.969275247618047	18.601085538537685	27.073191095198684	23.93809022455414	24.461837295155846	31.24074709725664	23.282189572405503	23.646194013321047	22.70829425827221
YKL096C-B	0.0	0.0	0.8798187782718782	0.8396834052877038	0.0	0.0	3.3005869510998678	0.7516388443649995	0.0	0.8309661397352264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8181632379990356	0.0	0.8953965715052656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8227116429241315	0.0
